Lat of Visit,Lon of Visit,Day of Week,Hour,Day,traj_id,user_id
-1.63294968,-0.476194595,Wed,10,9/23/2020,590,7
-0.046775757,0.090515816,Wed,11,9/23/2020,590,7
-0.051293024,0.086719825,Wed,12,9/23/2020,590,7
0.44639845,-0.785783637,Wed,13,9/23/2020,590,7
0.440619355,-0.046087612,Wed,14,9/23/2020,590,7
-0.178860312,-0.096423217,Wed,15,9/23/2020,590,7
0.607565792,0.443751939,Wed,16,9/23/2020,590,7
1.64614519,0.091525252,Wed,17,9/23/2020,590,7
-0.029997004,-0.046958566,Wed,18,9/23/2020,590,7
0.44197595,1.302452844,Wed,19,9/23/2020,590,7
-0.049373185,-0.048301288,Wed,20,9/23/2020,590,7
0.01892172,-0.785263699,Wed,21,9/23/2020,590,7
-0.038455375,0.268773091,Wed,22,9/23/2020,590,7
0.638380724,-0.046704538,Wed,23,9/23/2020,590,7
-0.100399493,0.086664659,Thu,0,9/24/2020,591,7
-0.058743298,-0.31715017,Thu,1,9/24/2020,591,7
0.443603864,-0.191217217,Thu,2,9/24/2020,591,7
-0.053844059,1.287428868,Thu,3,9/24/2020,591,7
-0.035111368,-0.046631959,Thu,4,9/24/2020,591,7
-1.634870836,-0.047176305,Thu,5,9/24/2020,591,7
-0.074763864,0.615967937,Thu,6,9/24/2020,591,7
0.02074484,0.616310891,Thu,7,9/24/2020,591,7
-0.104089396,0.283435625,Thu,8,9/24/2020,591,7
0.213226886,-0.065047738,Thu,9,9/24/2020,591,7
-0.45924085,0.093039406,Thu,10,9/24/2020,591,7
0.606904061,-0.316534434,Thu,11,9/24/2020,591,7
-1.638286223,0.086499162,Thu,12,9/24/2020,591,7
-0.030587123,0.269282514,Thu,13,9/24/2020,591,7
0.608825216,0.082692714,Thu,14,9/24/2020,591,7
-0.104089396,0.567854314,Thu,15,9/24/2020,591,7
0.443603864,-0.316349713,Thu,16,9/24/2020,591,7
-0.053438725,-0.451873359,Thu,17,9/24/2020,591,7
-0.054660748,-0.784928256,Thu,18,9/24/2020,591,7
0.443413941,0.07663607,Thu,19,9/24/2020,591,7
2.920093666,-0.047176305,Thu,20,9/24/2020,591,7
-0.048093983,-0.113779865,Thu,21,9/24/2020,591,7
0.443061226,0.284445636,Thu,22,9/24/2020,591,7
0.090040311,-0.044353273,Thu,23,9/24/2020,591,7
0.444065107,-0.785934587,Fri,0,9/25/2020,592,7
0.446317055,0.265852394,Fri,1,9/25/2020,592,7
0.605046944,-0.046740828,Fri,2,9/25/2020,592,7
-0.031570655,0.233990989,Fri,3,9/25/2020,592,7
0.605324444,1.34575097,Fri,4,9/25/2020,592,7
-0.054974859,-0.062377485,Fri,5,9/25/2020,592,7
-0.627472996,0.283068348,Fri,6,9/25/2020,592,7
-0.074889509,0.284629275,Fri,7,9/25/2020,592,7
-0.45964153,-0.785204997,Fri,8,9/25/2020,592,7
-0.45870661,0.568136492,Fri,9,9/25/2020,592,7
0.431860693,0.0982495,Fri,10,9/25/2020,592,7
-0.032160773,0.086609494,Fri,11,9/25/2020,592,7
-0.105143654,-0.047176305,Fri,12,9/25/2020,592,7
-0.033734424,-1.625904339,Fri,13,9/25/2020,592,7
0.60434252,0.28628202,Fri,14,9/25/2020,592,7
-0.03393113,0.568033882,Fri,15,9/25/2020,592,7
-0.054472282,0.283481535,Fri,16,9/25/2020,592,7
0.42942366,0.282609252,Fri,17,9/25/2020,592,7
0.020562528,-0.312809227,Fri,18,9/25/2020,592,7
-0.45924085,0.083465037,Fri,19,9/25/2020,592,7
0.030042752,0.083299539,Fri,20,9/25/2020,592,7
0.009988432,-1.628747994,Fri,21,9/25/2020,592,7
-0.036291606,0.615496376,Fri,22,9/25/2020,592,7
-0.063376713,18.2200387,Fri,23,9/25/2020,592,7
-0.053278659,0.616196573,Sat,0,9/26/2020,593,7
-0.453684755,0.905602488,Sat,1,9/26/2020,593,7
0.443576733,-0.315733976,Sat,2,9/26/2020,593,7
-0.052957888,1.287336508,Sat,3,9/26/2020,593,7
13.37296433,0.269010822,Sat,4,9/26/2020,593,7
-0.053906881,0.090732123,Sat,5,9/26/2020,593,7
0.605196367,-0.046559379,Sat,6,9/26/2020,593,7
0.824580489,-1.608742377,Sat,7,9/26/2020,593,7
0.608995986,0.28403245,Sat,8,9/26/2020,593,7
-0.014653914,0.616453788,Sat,9,9/26/2020,593,7
-0.45924085,-0.167323405,Sat,10,9/26/2020,593,7
-0.0392422,0.288485681,Sat,11,9/26/2020,593,7
-0.051293024,-0.302438508,Sat,12,9/26/2020,593,7
-0.034014477,-5.037215747,Sat,13,9/26/2020,593,7
2.36332838,0.397842342,Sat,14,9/26/2020,593,7
-0.032320502,0.091453149,Sat,15,9/26/2020,593,7
-0.46004221,0.079989585,Sat,16,9/26/2020,593,7
-0.459053866,-0.047103725,Sat,17,9/26/2020,593,7
-0.101453751,1.313355501,Sat,18,9/26/2020,593,7
-0.05242234,-1.136659342,Sat,19,9/26/2020,593,7
-0.04564644,-0.786102308,Sat,20,9/26/2020,593,7
-0.052196477,-0.063045048,Sat,21,9/26/2020,593,7
0.603702135,-1.632706248,Sat,22,9/26/2020,593,7
-0.038455375,-0.068385555,Sat,23,9/26/2020,593,7
-0.458866882,0.277559197,Sun,0,9/27/2020,594,7
0.020197904,0.567683297,Sun,1,9/27/2020,594,7
-0.055163326,-2.081443629,Sun,2,9/27/2020,594,7
-0.03766855,0.26833159,Sun,3,9/27/2020,594,7
-0.01858804,0.223753149,Sun,4,9/27/2020,594,7
-1.644092382,-0.78584234,Sun,5,9/27/2020,594,7
0.824556831,1.287305721,Sun,6,9/27/2020,594,7
-0.432014562,0.484988307,Sun,7,9/27/2020,594,7
-0.037628291,1.344132454,Sun,8,9/27/2020,594,7
0.605665983,0.281920608,Sun,9,9/27/2020,594,7
0.021291776,-0.316226565,Sun,10,9/27/2020,594,7
-0.458199082,0.083354705,Sun,11,9/27/2020,594,7
0.0216564,-0.471748159,Sun,12,9/27/2020,594,7
-0.459347698,1.453151633,Sun,13,9/27/2020,594,7
0.42995345,-0.061709921,Sun,14,9/27/2020,594,7
-0.048582663,0.090119252,Sun,15,9/27/2020,594,7
0.442247269,0.084458023,Sun,16,9/27/2020,594,7
0.433397083,-0.046958566,Sun,17,9/27/2020,594,7
-1.663026435,-0.055034287,Sun,18,9/27/2020,594,7
-0.053215837,0.268161782,Sun,19,9/27/2020,594,7
-0.053781237,-0.04769109,Sun,20,9/27/2020,594,7
-0.057165471,0.567520832,Sun,21,9/27/2020,594,7
0.431542819,0.567862865,Sun,22,9/27/2020,594,7
0.606050214,-0.046813407,Sun,23,9/27/2020,594,7
0.430483239,-0.055034287,Mon,0,9/28/2020,595,7
-0.038848787,0.268671206,Mon,1,9/28/2020,595,7
0.825171935,0.087712812,Mon,2,9/28/2020,595,7
0.825645091,0.08532443,Mon,3,9/28/2020,595,7
0.608825216,0.604450418,Mon,4,9/28/2020,595,7
0.656675655,-0.107104231,Mon,5,9/28/2020,595,7
-0.037289496,0.088374803,Mon,6,9/28/2020,595,7
0.610959834,-0.061709921,Mon,7,9/28/2020,595,7
0.960269912,-0.785683004,Mon,8,9/28/2020,595,7
-0.126755941,-0.786353891,Mon,9,9/28/2020,595,7
0.443061226,0.090119252,Mon,10,9/28/2020,595,7
-0.093546817,-1.351384408,Mon,11,9/28/2020,595,7
-0.109887814,-0.065047738,Mon,12,9/28/2020,595,7
-1.256787149,-0.046160192,Mon,13,9/28/2020,595,7
-0.05415817,0.089975046,Mon,14,9/28/2020,595,7
0.400865357,0.615453507,Mon,15,9/28/2020,595,7
0.824580489,0.616596685,Mon,16,9/28/2020,595,7
-0.059424104,-0.038345203,Mon,17,9/28/2020,595,7
-1.771607394,-1.63103435,Mon,18,9/28/2020,595,7
0.025849576,0.284904732,Mon,19,9/28/2020,595,7
-0.023112284,-0.784986958,Mon,20,9/28/2020,595,7
-0.054472282,0.616225152,Mon,21,9/28/2020,595,7
0.606050214,1.289430013,Mon,22,9/28/2020,595,7
-0.09723672,1.344300176,Mon,23,9/28/2020,595,7
0.432125588,0.085009682,Tue,0,9/29/2020,596,7
-0.104616525,0.284904732,Tue,1,9/29/2020,596,7
-1.256834465,0.085009682,Tue,2,9/29/2020,596,7
-0.062450706,0.090119252,Tue,3,9/29/2020,596,7
0.442789907,0.568546932,Tue,4,9/29/2020,596,7
0.430218344,-0.044353273,Tue,5,9/29/2020,596,7
-0.034324543,-0.117117682,Tue,6,9/29/2020,596,7
0.020562528,0.087050821,Tue,7,9/29/2020,596,7
-0.664923213,-0.046355963,Tue,8,9/29/2020,596,7
2.924634705,0.085837171,Tue,9,9/29/2020,596,7
0.604577328,-0.090415146,Tue,10,9/29/2020,596,7
0.063010481,0.614881918,Tue,11,9/29/2020,596,7
-0.057613393,-0.046355963,Tue,12,9/29/2020,596,7
-1.649813155,0.283894721,Tue,13,9/29/2020,596,7
-0.030390417,0.085837171,Tue,14,9/29/2020,596,7
0.019104032,0.08532443,Tue,15,9/29/2020,596,7
0.507620635,-0.048990793,Tue,16,9/29/2020,596,7
0.603915597,-0.316934663,Tue,17,9/29/2020,596,7
0.608825216,-0.09705904,Tue,18,9/29/2020,596,7
0.428946849,0.088893508,Tue,19,9/29/2020,596,7
0.444010843,-0.046595669,Tue,20,9/29/2020,596,7
0.45833471,0.084182194,Tue,21,9/29/2020,596,7
0.442491456,-0.315641616,Tue,22,9/29/2020,596,7
-5.683615291,-0.047720651,Tue,23,9/29/2020,596,7
-0.039999856,0.568033882,Wed,0,9/30/2020,597,7
-0.094073946,-0.045180368,Wed,1,9/30/2020,597,7
-0.055037682,0.08363002,Wed,2,9/30/2020,597,7
-1.256869951,0.090299508,Wed,3,9/30/2020,597,7
-0.055980015,-0.315641616,Wed,4,9/30/2020,597,7
0.019650968,-0.063712611,Wed,5,9/30/2020,597,7
-0.46004221,-0.046668248,Wed,6,9/30/2020,597,7
-0.05242234,-0.31462565,Wed,7,9/30/2020,597,7
-0.45897373,0.568273305,Wed,8,9/30/2020,597,7
0.032230496,0.568222,Wed,9,9/30/2020,597,7
-0.054974859,0.568136492,Wed,10,9/30/2020,597,7
1.7113427,-0.044273124,Wed,11,9/30/2020,597,7
-0.055810291,0.275300035,Wed,12,9/30/2020,597,7
-0.050728365,-1.455522203,Wed,13,9/30/2020,597,7
-0.026456291,0.28398654,Wed,14,9/30/2020,597,7
-0.035708452,0.086664659,Wed,15,9/30/2020,597,7
0.825124619,-0.78564946,Wed,16,9/30/2020,597,7
-1.636215644,-0.150531821,Wed,17,9/30/2020,597,7
-0.044404191,-0.317304105,Wed,18,9/30/2020,597,7
-0.130972972,0.268297628,Wed,19,9/30/2020,597,7
0.443305413,0.09174156,Wed,20,9/30/2020,597,7
-0.459694954,0.082858212,Wed,21,9/30/2020,597,7
-0.032926988,-1.136659342,Wed,22,9/30/2020,597,7
-0.039661061,1.285181429,Wed,23,9/30/2020,597,7
-0.058681372,0.282471524,Thu,0,10/1/2020,598,7
-0.104089396,-0.316134205,Thu,1,10/1/2020,598,7
-0.091438301,0.08396153,Thu,2,10/1/2020,598,7
0.443929447,-0.046595669,Thu,3,10/1/2020,598,7
-0.45924085,1.345122013,Thu,4,10/1/2020,598,7
-0.45870661,0.283160168,Thu,5,10/1/2020,598,7
0.427569395,0.616010806,Thu,6,10/1/2020,598,7
-0.067103458,1.345876761,Thu,7,10/1/2020,598,7
-0.034324543,0.61635376,Thu,8,10/1/2020,598,7
-0.104616525,0.090119252,Thu,9,10/1/2020,598,7
11.29984127,-0.317950628,Thu,10,10/1/2020,598,7
-0.374267473,0.087436982,Thu,11,10/1/2020,598,7
0.604769444,0.268841014,Thu,12,10/1/2020,598,7
-0.029997004,-0.048446447,Thu,13,10/1/2020,598,7
0.443793788,-4.54480667,Thu,14,10/1/2020,598,7
0.443658128,-0.079734132,Thu,15,10/1/2020,598,7
-0.459481258,0.283527444,Thu,16,10/1/2020,598,7
-0.053467126,0.089975046,Thu,17,10/1/2020,598,7
0.913687666,0.084071862,Thu,18,10/1/2020,598,7
-0.028226648,0.238490129,Thu,19,10/1/2020,598,7
0.431595798,0.283160168,Thu,20,10/1/2020,598,7
0.59840291,0.569316508,Thu,21,10/1/2020,598,7
0.431542819,0.089758739,Thu,22,10/1/2020,598,7
0.605836752,0.568204899,Thu,23,10/1/2020,598,7
-0.077599926,-1.39374857,Fri,0,10/2/2020,599,7
0.443902315,0.617797022,Fri,1,10/2/2020,599,7
-3.140237774,0.616025096,Fri,2,10/2/2020,599,7
-1.643558727,27.92989013,Fri,3,10/2/2020,599,7
0.01983328,0.870619375,Fri,4,10/2/2020,599,7
-1.771905845,0.617039667,Fri,5,10/2/2020,599,7
0.443658128,1.344887202,Fri,6,10/2/2020,599,7
-0.45790525,0.086554328,Fri,7,10/2/2020,599,7
0.604769444,-0.095755653,Fri,8,10/2/2020,599,7
-0.035898193,0.283527444,Fri,9,10/2/2020,599,7
0.443848052,0.089290072,Fri,10,10/2/2020,599,7
0.034600552,0.267890089,Fri,11,10/2/2020,599,7
-0.054220993,-0.044744891,Fri,12,10/2/2020,599,7
0.019104032,-1.819069681,Fri,13,10/2/2020,599,7
0.824970843,-0.310808083,Fri,14,10/2/2020,599,7
-0.038652081,0.085120014,Fri,15,10/2/2020,599,7
-1.774429112,0.265716548,Fri,16,10/2/2020,599,7
-0.058681372,0.618725854,Fri,17,10/2/2020,599,7
-0.45763813,0.568461424,Fri,18,10/2/2020,599,7
0.823634176,1.344384037,Fri,19,10/2/2020,599,7
0.44368526,0.568375915,Fri,20,10/2/2020,599,7
-0.45897373,-0.317396465,Fri,21,10/2/2020,599,7
-1.771661658,-0.046813407,Fri,22,10/2/2020,599,7
0.603915597,0.086499162,Fri,23,10/2/2020,599,7
-0.10725217,0.568632441,Sat,0,10/3/2020,600,7
-0.042192794,0.268569321,Sat,1,10/3/2020,600,7
-0.055163326,1.34433372,Sat,2,10/3/2020,600,7
-1.770359326,0.089698784,Sat,3,10/3/2020,600,7
0.021474088,-0.315918697,Sat,4,10/3/2020,600,7
0.431171966,-0.08707733,Sat,5,10/3/2020,600,7
-0.058744194,-0.259583092,Sat,6,10/3/2020,600,7
0.442247269,-0.076396315,Sat,7,10/3/2020,600,7
1.347905763,0.28058923,Sat,8,10/3/2020,600,7
-0.069136228,-0.316719155,Sat,9,10/3/2020,600,7
-0.075624433,0.568358814,Sat,10,10/3/2020,600,7
-0.041602675,0.086002669,Sat,11,10/3/2020,600,7
-0.46004221,0.269927785,Sat,12,10/3/2020,600,7
-0.043500738,-0.043547329,Sat,13,10/3/2020,600,7
-0.222647412,1.284873561,Sat,14,10/3/2020,600,7
-0.103562267,-1.628490779,Sat,15,10/3/2020,600,7
-0.105169827,0.09311907,Sat,16,10/3/2020,600,7
0.442735644,-0.784986958,Sat,17,10/3/2020,600,7
-1.257118358,1.286352289,Sat,18,10/3/2020,600,7
0.432125588,0.568033882,Sat,19,10/3/2020,600,7
-0.005508088,0.086609494,Sat,20,10/3/2020,600,7
-0.049147322,-0.315826337,Sat,21,10/3/2020,600,7
-0.052028108,-0.046087612,Sat,22,10/3/2020,600,7
-0.105670783,0.284170179,Sat,23,10/3/2020,600,7
-0.010065888,0.615882199,Sun,0,10/4/2020,601,7
-0.45937441,0.088028277,Sun,1,10/4/2020,601,7
-0.044159857,0.286236111,Sun,2,10/4/2020,601,7
0.443603864,0.089975046,Sun,3,10/4/2020,601,7
0.619408202,-0.046994856,Sun,4,10/4/2020,601,7
-0.45897373,0.086885323,Sun,5,10/4/2020,601,7
-0.052776081,0.568264755,Sun,6,10/4/2020,601,7
-0.055100504,1.344132454,Sun,7,10/4/2020,601,7
0.403675875,0.268637244,Sun,8,10/4/2020,601,7
-1.766208145,-0.044353273,Sun,9,10/4/2020,601,7
0.605196367,-0.076396315,Sun,10,10/4/2020,601,7
-0.02862006,0.086057835,Sun,11,10/4/2020,601,7
0.603531366,0.268637244,Sun,12,10/4/2020,601,7
-0.099872364,1.345029766,Sun,13,10/4/2020,601,7
0.431542819,0.617311171,Sun,14,10/4/2020,601,7
-0.459080578,-0.053699161,Sun,15,10/4/2020,601,7
-0.03235748,0.268671206,Sun,16,10/4/2020,601,7
0.824686949,-0.059039668,Sun,17,10/4/2020,601,7
-0.075624433,0.268569321,Sun,18,10/4/2020,601,7
-1.258253934,-0.046051322,Sun,19,10/4/2020,601,7
-0.45843949,-0.085074639,Sun,20,10/4/2020,601,7
-0.094601075,-1.626247292,Sun,21,10/4/2020,601,7
0.094861398,1.288444834,Sun,22,10/4/2020,601,7
-0.047686599,0.086664659,Sun,23,10/4/2020,601,7
-0.055037682,0.086774991,Mon,0,10/5/2020,602,7
0.445231779,0.284583365,Mon,1,10/5/2020,602,7
-1.96014698,4.12101835,Mon,2,10/5/2020,602,7
0.444119371,0.268908937,Mon,3,10/5/2020,602,7
-0.080368593,-1.621493991,Mon,4,10/5/2020,602,7
-0.043996696,0.616596685,Mon,5,10/5/2020,602,7
-0.05610566,0.084789019,Mon,6,10/5/2020,602,7
-0.040225731,-0.317704334,Mon,7,10/5/2020,602,7
-0.060566039,-1.455522203,Mon,8,10/5/2020,602,7
-0.040225731,0.282425614,Mon,9,10/5/2020,602,7
-0.45817237,0.268671206,Mon,10,10/5/2020,602,7
-0.45950797,0.089470328,Mon,11,10/5/2020,602,7
0.44197595,0.089578482,Mon,12,10/5/2020,602,7
-0.103035138,0.56862389,Mon,13,10/5/2020,602,7
-0.03393113,0.086940489,Mon,14,10/5/2020,602,7
-0.100926622,0.086622277,Mon,15,10/5/2020,602,7
-0.043387806,0.616310891,Mon,16,10/5/2020,602,7
1.410438544,-0.316195779,Mon,17,10/5/2020,602,7
-0.11726762,0.614596123,Mon,18,10/5/2020,602,7
-0.041129173,0.086554328,Mon,19,10/5/2020,602,7
-0.055980015,-0.043910226,Mon,20,10/5/2020,602,7
-0.049824912,-2.322898125,Mon,21,10/5/2020,602,7
0.300725393,0.285088371,Mon,22,10/5/2020,602,7
-0.05415817,-0.319243675,Mon,23,10/5/2020,602,7
0.443603864,0.066758016,Tue,0,10/6/2020,603,7
-1.661212011,0.268942898,Tue,1,10/6/2020,603,7
-4.564470314,-0.319736265,Tue,2,10/6/2020,603,7
-0.45790525,-0.046123902,Tue,3,10/6/2020,603,7
1.360460401,-0.051028907,Tue,4,10/6/2020,603,7
-0.099872364,-0.314871945,Tue,5,10/6/2020,603,7
-0.45950797,0.616310891,Tue,6,10/6/2020,603,7
-7.673474344,-1.604811304,Tue,7,10/6/2020,603,7
0.605409829,0.269248553,Tue,8,10/6/2020,603,7
-0.459401122,-0.04969378,Tue,9,10/6/2020,603,7
0.430801113,0.090191354,Tue,10,10/6/2020,603,7
0.406404873,1.344971063,Tue,11,10/6/2020,603,7
-0.057702049,0.27047117,Tue,12,10/6/2020,603,7
0.602634827,0.269010822,Tue,13,10/6/2020,603,7
2.978566224,-0.175195696,Tue,14,10/6/2020,603,7
-0.047905073,-0.021656118,Tue,15,10/6/2020,603,7
-0.038258668,0.090011098,Tue,16,10/6/2020,603,7
0.443522469,-0.785624301,Tue,17,10/6/2020,603,7
-0.046775757,0.28407836,Tue,18,10/6/2020,603,7
-0.459160714,-0.786068764,Tue,19,10/6/2020,603,7
0.430801113,-0.319274462,Tue,20,10/6/2020,603,7
-0.053278659,0.61791134,Tue,21,10/6/2020,603,7
-1.256479597,-0.227265639,Tue,22,10/6/2020,603,7
-0.079525943,0.088424841,Tue,23,10/6/2020,603,7
0.016004728,0.091128688,Wed,0,10/7/2020,604,7
0.430854092,0.090876329,Wed,1,10/7/2020,604,7
0.813104907,0.28407836,Wed,2,10/7/2020,604,7
0.439995321,0.087767978,Wed,3,10/7/2020,604,7
-0.45950797,-0.046160192,Wed,4,10/7/2020,604,7
2.983721639,0.268841014,Wed,5,10/7/2020,604,7
0.431013029,-0.048264998,Wed,6,10/7/2020,604,7
0.032777432,-0.047176305,Wed,7,10/7/2020,604,7
2.353689772,-2.790579193,Wed,8,10/7/2020,604,7
-0.062701995,-4.330678853,Wed,9,10/7/2020,604,7
-0.054597926,-1.147391204,Wed,10,10/7/2020,604,7
0.822534088,1.384134107,Wed,11,10/7/2020,604,7
-0.039209334,-0.31462565,Wed,12,10/7/2020,604,7
0.605345791,0.082692714,Wed,13,10/7/2020,604,7
-0.068244627,0.298319673,Wed,14,10/7/2020,604,7
0.011082304,0.091092636,Wed,15,10/7/2020,604,7
-0.020751809,0.568110839,Wed,16,10/7/2020,604,7
0.759131132,-0.04168302,Wed,17,10/7/2020,604,7
-0.105670783,-0.786068764,Wed,18,10/7/2020,604,7
-0.45843949,-0.316842302,Wed,19,10/7/2020,604,7
-1.2565624,-0.313578898,Wed,20,10/7/2020,604,7
-0.072461659,-1.818941418,Wed,21,10/7/2020,604,7
0.443061226,-0.783628412,Wed,22,10/7/2020,604,7
-0.093546817,0.617025377,Wed,23,10/7/2020,604,7
0.444173634,-0.068385555,Thu,0,10/8/2020,605,7
0.0170986,0.088319637,Thu,1,10/8/2020,605,7
-0.749887979,0.567939823,Thu,2,10/8/2020,605,7
-0.103562267,-0.047176305,Thu,3,10/8/2020,605,7
0.443793788,-0.784986958,Thu,4,10/8/2020,605,7
-0.931106106,0.087492148,Thu,5,10/8/2020,605,7
0.027308072,0.269010822,Thu,6,10/8/2020,605,7
0.430854092,0.083354705,Thu,7,10/8/2020,605,7
-1.655790083,0.085009682,Thu,8,10/8/2020,605,7
0.603488674,-2.012609374,Thu,9,10/8/2020,605,7
0.431013029,-0.101763724,Thu,10,10/8/2020,605,7
-1.785824511,0.089758739,Thu,11,10/8/2020,605,7
-0.028423354,0.268603283,Thu,12,10/8/2020,605,7
0.684456848,-0.786186169,Thu,13,10/8/2020,605,7
0.429794513,0.082803046,Thu,14,10/8/2020,605,7
-0.055791549,-3.828590723,Thu,15,10/8/2020,605,7
-0.067103458,1.344694322,Thu,16,10/8/2020,605,7
0.222646699,-1.538017399,Thu,17,10/8/2020,605,7
0.430483239,0.617425489,Thu,18,10/8/2020,605,7
0.607010792,0.282976529,Thu,19,10/8/2020,605,7
1.341606272,0.088319637,Thu,20,10/8/2020,605,7
-0.45843949,0.090415941,Thu,21,10/8/2020,605,7
0.443468205,-0.046523089,Thu,22,10/8/2020,605,7
-0.050640125,0.282609252,Thu,23,10/8/2020,605,7
-0.217949249,0.281553332,Fri,0,10/9/2020,606,7
0.432072609,-0.785322402,Fri,1,10/9/2020,606,7
-1.257662488,1.278777768,Fri,2,10/9/2020,606,7
-0.032750892,0.267584435,Fri,3,10/9/2020,606,7
-1.257071043,-0.047067436,Fri,4,10/9/2020,606,7
0.443875183,-0.048990793,Fri,5,10/9/2020,606,7
0.443630996,-0.045325527,Fri,6,10/9/2020,606,7
-0.459294274,-0.233016189,Fri,7,10/9/2020,606,7
-1.256834465,0.075355649,Fri,8,10/9/2020,606,7
-0.054535104,-0.046813407,Fri,9,10/9/2020,606,7
0.446588374,-0.057704541,Fri,10,10/9/2020,606,7
-0.077732949,0.082416885,Fri,11,10/9/2020,606,7
-0.056608238,0.084927866,Fri,12,10/9/2020,606,7
-0.05554026,0.087933475,Fri,13,10/9/2020,606,7
0.823539545,0.268908937,Fri,14,10/9/2020,606,7
0.607501754,1.346228977,Fri,15,10/9/2020,606,7
0.020015592,0.268807052,Fri,16,10/9/2020,606,7
-0.055226148,-0.068385555,Fri,17,10/9/2020,606,7
-0.058229177,0.089422955,Fri,18,10/9/2020,606,7
-0.000950288,-0.316349713,Fri,19,10/9/2020,606,7
-0.054912037,-0.063732841,Fri,20,10/9/2020,606,7
-0.107779299,0.093039406,Fri,21,10/9/2020,606,7
-0.016620977,0.089398226,Fri,22,10/9/2020,606,7
-0.047905073,-0.786161011,Fri,23,10/9/2020,606,7
-0.054220993,-1.626618825,Sat,0,10/10/2020,607,7
0.607288292,0.089578482,Sat,1,10/10/2020,607,7
-0.055980015,0.568564034,Sat,2,10/10/2020,607,7
0.608398293,-0.785942973,Sat,3,10/10/2020,607,7
0.442247269,-0.047176305,Sat,4,10/10/2020,607,7
0.604769444,-0.318627939,Sat,5,10/10/2020,607,7
0.208712584,0.080817074,Sat,6,10/10/2020,607,7
-0.133160133,-0.785339174,Sat,7,10/10/2020,607,7
-0.054912037,-1.141244156,Sat,8,10/10/2020,607,7
-0.03235748,0.617168274,Sat,9,10/10/2020,607,7
-1.660059318,-0.058372104,Sat,10,10/10/2020,607,7
-0.040338651,-0.311146738,Sat,11,10/10/2020,607,7
-0.03235748,-1.632020341,Sat,12,10/10/2020,607,7
-0.055980015,0.267890089,Sat,13,10/10/2020,607,7
-0.056487881,0.085432584,Sat,14,10/10/2020,607,7
0.608825216,0.087216319,Sat,15,10/10/2020,607,7
0.60434252,-2.15767436,Sat,16,10/10/2020,607,7
-0.030390417,-0.046232771,Sat,17,10/10/2020,607,7
0.607330984,-0.048358654,Sat,18,10/10/2020,607,7
-0.104616525,0.279992405,Sat,19,10/10/2020,607,7
0.432125588,0.268161782,Sat,20,10/10/2020,607,7
-0.038455375,0.086113,Sat,21,10/10/2020,607,7
0.433132188,-0.787024778,Sat,22,10/10/2020,607,7
0.003607512,-0.316565221,Sat,23,10/10/2020,607,7
-0.037275137,-0.318104562,Sun,0,10/11/2020,608,7
-0.45817237,0.568059534,Sun,1,10/11/2020,608,7
-0.019374865,-1.820668688,Sun,2,10/11/2020,608,7
0.443875183,0.086278498,Sun,3,10/11/2020,608,7
0.423013203,0.086168166,Sun,4,10/11/2020,608,7
-0.069298885,0.28293062,Sun,5,10/11/2020,608,7
-0.050728365,0.090335559,Sun,6,10/11/2020,608,7
0.443766656,0.567247205,Sun,7,10/11/2020,608,7
0.605580598,0.617325461,Sun,8,10/11/2020,608,7
0.642446264,0.618454349,Sun,9,10/11/2020,608,7
-0.053995171,-0.785204997,Sun,10,10/11/2020,608,7
-0.055351793,0.264383142,Sun,11,10/11/2020,608,7
-0.030390417,-0.059039668,Sun,12,10/11/2020,608,7
-0.094601075,0.568598237,Sun,13,10/11/2020,608,7
-0.053153015,-0.786018448,Sun,14,10/11/2020,608,7
-0.051631819,-0.188546963,Sun,15,10/11/2020,608,7
0.028584256,-0.035007386,Sun,16,10/11/2020,608,7
-0.014653914,-0.313271029,Sun,17,10/11/2020,608,7
0.824509516,-1.079468026,Sun,18,10/11/2020,608,7
-0.653627244,1.345994166,Sun,19,10/11/2020,608,7
-0.094601075,0.072706479,Sun,20,10/11/2020,608,7
-0.050276638,-0.046885987,Sun,21,10/11/2020,608,7
0.938646665,-7.692760087,Sun,22,10/11/2020,608,7
-0.120430393,1.290322831,Sun,23,10/11/2020,608,7
0.030042752,1.344283404,Mon,0,10/12/2020,609,7
-0.030626527,0.086874636,Mon,1,10/12/2020,609,7
0.017280912,-0.362113442,Mon,2,10/12/2020,609,7
0.772533286,0.083630535,Mon,3,10/12/2020,609,7
-0.030390417,0.083906364,Mon,4,10/12/2020,609,7
-0.054849215,1.346061255,Mon,5,10/12/2020,609,7
-0.051293024,-0.046813407,Mon,6,10/12/2020,609,7
-0.054912037,0.617168274,Mon,7,10/12/2020,609,7
-0.055358564,0.089614534,Mon,8,10/12/2020,609,7
-0.056419771,0.086002669,Mon,9,10/12/2020,609,7
0.824911699,-1.818924317,Mon,10,10/12/2020,609,7
0.020927152,-0.044353273,Mon,11,10/12/2020,609,7
-0.062586191,-0.785968131,Mon,12,10/12/2020,609,7
0.015568875,-0.047176305,Mon,13,10/12/2020,609,7
1.614598323,0.088316687,Mon,14,10/12/2020,609,7
0.606477138,1.343880871,Mon,15,10/12/2020,609,7
-1.256810807,-0.050079486,Mon,16,10/12/2020,609,7
0.431383882,0.274682407,Mon,17,10/12/2020,609,7
0.431542819,-0.316719155,Mon,18,10/12/2020,609,7
